"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000136560",533.297608513006,0.419166191996167,0.0868641307850127,4.82553832298854,1.39625612233452e-06,4.41404817418544e-06,"TANK","10010","TRAF family member associated NFKB activator"
"ENSG00000104689",79.3111180579124,1.01928510348881,0.211241735541674,4.82520701165006,1.39857924410504e-06,4.42044519441426e-06,"TNFRSF10A","8797","TNF receptor superfamily member 10a"
"ENSG00000163870",628.198696352393,0.407304477854975,0.0844362631797838,4.82380984800017,1.40841696865737e-06,4.45058555484491e-06,"TPRA1","131601","transmembrane protein adipocyte associated 1"
"ENSG00000166145",41.1941954911536,1.44082372841234,0.298721189424841,4.823306077438,1.41198041939098e-06,4.46089060121938e-06,"SPINT1","6692","serine peptidase inhibitor, Kunitz type 1"
"ENSG00000250588",99.954740113239,-0.881909032660602,0.182852620000575,-4.8230593177053,1.41372905081196e-06,4.46545887725962e-06,NA,NA,NA
"ENSG00000188064",28.8328056943472,1.76935584683692,0.367122005212558,4.81953089630921,1.43896168248527e-06,4.54418678582783e-06,"WNT7B","7477","Wnt family member 7B"
"ENSG00000171530",1200.66839079656,0.322395910306298,0.0669069675771906,4.81857005302698,1.44590758806232e-06,4.56514456543365e-06,"TBCA","6902","tubulin folding cofactor A"
"ENSG00000177556",509.698779266785,-0.416961077857218,0.0865668417166499,-4.81663728962196,1.45997725065351e-06,4.60816311826013e-06,"ATOX1","475","antioxidant 1 copper chaperone"
"ENSG00000135736",157.465413976328,-0.717502823899378,0.148964194375071,-4.81661265587626,1.46015742021595e-06,4.60816311826013e-06,"CCDC102A","92922","coiled-coil domain containing 102A"
"ENSG00000128973",307.79282872546,-0.559697031995378,0.116205514750234,-4.81644122654901,1.46141183500651e-06,4.61113563166937e-06,"CLN6","54982","CLN6 transmembrane ER protein"
"ENSG00000197122",747.739216211134,0.348862964227697,0.0724400957907029,4.81588214951631,1.46551002241679e-06,4.62307780002937e-06,"SRC","6714","SRC proto-oncogene, non-receptor tyrosine kinase"
"ENSG00000131115",169.608904299231,0.708333186967255,0.147120397338773,4.81464976835389,1.47458277485296e-06,4.65070420268932e-06,"ZNF227","7770","zinc finger protein 227"
"ENSG00000184831",71.437813679379,-1.03456835462902,0.214961721366651,-4.8128027076244,1.48828197969861e-06,4.69290710161858e-06,"APOO","79135","apolipoprotein O"
"ENSG00000164823",359.013105052865,0.520842368247884,0.108301487390785,4.80918942847504,1.51543546419645e-06,4.77750744417831e-06,"OSGIN2","734","oxidative stress induced growth inhibitor family member 2"
"ENSG00000173705",208.08885348024,-0.628027793425641,0.130607067264833,-4.8085284095093,1.52045423382482e-06,4.7923054402588e-06,"SUSD5","26032","sushi domain containing 5"
"ENSG00000174243",1499.33095385821,-0.278766070550091,0.0579867949945351,-4.80740607540671,1.52901214724178e-06,4.81824972669911e-06,"DDX23","9416","DEAD-box helicase 23"
"ENSG00000121440",230.768649665112,-0.592528874996653,0.123272241641427,-4.80666910171223,1.53465681554558e-06,4.83500462450556e-06,"PDZRN3","23024","PDZ domain containing ring finger 3"
"ENSG00000181458",380.776995049562,-0.489483948142857,0.101851794390612,-4.80584511123717,1.54099168898275e-06,4.85380415603648e-06,"TMEM45A","55076","transmembrane protein 45A"
"ENSG00000171723",123.788239082132,-0.779274614566289,0.162152691961244,-4.80580744692506,1.54128185380445e-06,4.85380415603648e-06,"GPHN","10243","gephyrin"
"ENSG00000138614",366.752865378518,-0.477646940194149,0.0993938197027225,-4.80560000232153,1.54288094290438e-06,4.85780312240957e-06,"INTS14","81556","integrator complex subunit 14"
"ENSG00000104517",2816.18206976108,0.229482131529732,0.0477610263516626,4.80479899740981,1.54907048110101e-06,4.8762504540568e-06,"UBR5","51366","ubiquitin protein ligase E3 component n-recognin 5"
"ENSG00000255529",322.181423192256,-0.567920885149512,0.118209198580888,-4.80437133461231,1.55238489171665e-06,4.88564135929767e-06,"POLR2M","81488","RNA polymerase II subunit M"
"ENSG00000123106",294.642288118829,0.52947475048606,0.110209444501839,4.80425931624422,1.55325416643111e-06,4.88733460685106e-06,"CCDC91","55297","coiled-coil domain containing 91"
"ENSG00000166821",36.4387206247471,-1.48585686167845,0.30932112058329,-4.8036062292693,1.55833151702731e-06,4.90226507510041e-06,"PEX11A","8800","peroxisomal biogenesis factor 11 alpha"
"ENSG00000089009",9084.42260183497,-0.173132714665078,0.036047689795436,-4.80287961995829,1.56399920942085e-06,4.91904590402797e-06,"RPL6","6128","ribosomal protein L6"
"ENSG00000106804",36.4072794726976,-1.49072745166779,0.310409009923234,-4.80246192607765,1.5672662665886e-06,4.92827077946468e-06,"C5","727","complement C5"
"ENSG00000153560",1997.06083066195,0.245100130916868,0.0510394465076697,4.80217062855565,1.56954857718183e-06,4.93439584652475e-06,"UBP1","7342","upstream binding protein 1"
"ENSG00000151322",7.3095690583722,6.23705942004225,1.29914600846965,4.80089180075247,1.57960602649471e-06,4.96495682038837e-06,"NPAS3","64067","neuronal PAS domain protein 3"
"ENSG00000113522",855.780994184913,0.330356209127061,0.0688237976444044,4.80002877542344,1.58642834357731e-06,4.98533839853881e-06,"RAD50","10111","RAD50 double strand break repair protein"
"ENSG00000110583",436.142005646479,0.440672524565864,0.0918318707125093,4.79868831100526,1.59708106909376e-06,5.01774576094747e-06,"NAA40","79829","N-alpha-acetyltransferase 40, NatD catalytic subunit"
"ENSG00000235173",334.865163244662,-0.507534876352288,0.105768389696813,-4.79854971610275,1.59818640252035e-06,5.0201494960156e-06,"HGH1","51236","HGH1 homolog"
"ENSG00000146281",212.475205788128,-0.614992944856834,0.12816444071933,-4.79846782309627,1.59883986793068e-06,5.02113312291384e-06,"PM20D2","135293","peptidase M20 domain containing 2"
"ENSG00000083844",318.926410236559,0.550805049540678,0.114800026374403,4.79795229091941,1.60295945945911e-06,5.03299933280692e-06,"ZNF264","9422","zinc finger protein 264"
"ENSG00000159788",379.676350518101,0.469765500265315,0.097911552523324,4.79785569893205,1.60373245527273e-06,5.03435503087102e-06,"RGS12","6002","regulator of G protein signaling 12"
"ENSG00000130204",1055.72993471532,-0.318426167014058,0.0663855838095641,-4.79661620401662,1.61368360602342e-06,5.06451561864914e-06,"TOMM40","10452","translocase of outer mitochondrial membrane 40"
"ENSG00000005339",1482.65534014971,-0.279787070057662,0.05833393718831,-4.79630012207938,1.61623071769154e-06,5.0714308823524e-06,"CREBBP","1387","CREB binding protein"
"ENSG00000110756",485.785074558296,-0.445084154745196,0.0928006620513945,-4.79613124417907,1.61759318531325e-06,5.07462680334079e-06,"HPS5","11234","HPS5 biogenesis of lysosomal organelles complex 2 subunit 2"
"ENSG00000130312",359.708882722947,0.468639971378966,0.0977383586637378,4.79484183882492,1.62803226358658e-06,5.10628996959106e-06,"MRPL34","64981","mitochondrial ribosomal protein L34"
"ENSG00000118418",198.332356462407,-0.642731116379247,0.134096383428184,-4.79305332439084,1.64261941028295e-06,5.15094724321247e-06,"HMGN3","9324","high mobility group nucleosomal binding domain 3"
"ENSG00000132763",86.3312140700617,-0.934814703748039,0.195090121751307,-4.79170700882387,1.65368276959684e-06,5.18453794786056e-06,"MMACHC","25974","metabolism of cobalamin associated C"
"ENSG00000063978",1320.71242423127,0.281727132163989,0.0588132341322912,4.79019962633389,1.66615468232677e-06,5.22252946315044e-06,"RNF4","6047","ring finger protein 4"
"ENSG00000186297",22.4416524359002,-1.97287709475173,0.411893785180001,-4.78977145501133,1.66971377895266e-06,5.23257372444085e-06,"GABRA5","2558","gamma-aminobutyric acid type A receptor subunit alpha5"
"ENSG00000178177",187.979621545674,0.673046121190538,0.140533983408885,4.78920546379379,1.67442969381311e-06,5.24562343447208e-06,"LCORL","254251","ligand dependent nuclear receptor corepressor like"
"ENSG00000177606",2391.1282533282,-0.334258633679817,0.0697944510684854,-4.78918636886802,1.67458901832476e-06,5.24562343447208e-06,"JUN","3725","Jun proto-oncogene, AP-1 transcription factor subunit"
"ENSG00000163961",436.8997403992,0.429307572502903,0.0896975722484034,4.78616713631894,1.69996506955623e-06,5.32398315351997e-06,"RNF168","165918","ring finger protein 168"
"ENSG00000160216",2333.93089988629,0.232446858133824,0.0485749190807394,4.7853267186603,1.70709411056771e-06,5.34517540477844e-06,"AGPAT3","56894","1-acylglycerol-3-phosphate O-acyltransferase 3"
"ENSG00000186017",108.935698849966,0.899002612229654,0.187922362916908,4.7839043649486,1.71922507408241e-06,5.38201713197789e-06,"ZNF566","84924","zinc finger protein 566"
"ENSG00000109911",79.6167755146198,-0.981904765975281,0.205262471398024,-4.7836546022642,1.72136378252205e-06,5.3875692081736e-06,"ELP4","26610","elongator acetyltransferase complex subunit 4"
"ENSG00000215788",53.392055126377,1.21642916910152,0.254308220318366,4.78328686181943,1.72451738456012e-06,5.39629469603392e-06,"TNFRSF25","8718","TNF receptor superfamily member 25"
"ENSG00000100065",348.35158388537,-0.508794159767374,0.106397873170026,-4.78199558514021,1.73563491955918e-06,5.42993163765398e-06,"CARD10","29775","caspase recruitment domain family member 10"
"ENSG00000172765",273.007007910043,0.547380448117167,0.11448812657209,4.781111059342,1.74329015842506e-06,5.45272482455021e-06,"TMCC1","23023","transmembrane and coiled-coil domain family 1"
"ENSG00000141034",331.352312527952,0.517308648647826,0.10822961382586,4.77973292485521,1.75528209517968e-06,5.48906995173398e-06,"GID4","79018","GID complex subunit 4 homolog"
"ENSG00000112561",75.5889351965136,-0.98843161976656,0.206852489308562,-4.77843715137561,1.76662964256115e-06,5.52338498545184e-06,"TFEB","7942","transcription factor EB"
"ENSG00000137055",1040.79487262614,0.318147830509236,0.0665929345008821,4.77750129039623,1.77486911835152e-06,5.54797012121998e-06,"PLAA","9373","phospholipase A2 activating protein"
"ENSG00000276600",145.169685971079,-0.763512293102053,0.159840227068219,-4.77672177465181,1.78176028274336e-06,5.56833111874508e-06,"RAB7B","338382","RAB7B, member RAS oncogene family"
"ENSG00000144747",1231.62435754154,0.281241584287159,0.0588803008446654,4.77649706697515,1.7837515386238e-06,5.57238094108078e-06,"TMF1","7110","TATA element modulatory factor 1"
"ENSG00000179021",263.042476370565,-0.537990284219336,0.112632969025785,-4.77649030184204,1.78381152126369e-06,5.57238094108078e-06,"C3orf38","285237","chromosome 3 open reading frame 38"
"ENSG00000154027",1350.71557437187,0.284124186439425,0.0595348183281795,4.77240368607862,1.82040168699136e-06,5.68547978193703e-06,"AK5","26289","adenylate kinase 5"
"ENSG00000130414",1071.02879429704,-0.329766790193155,0.0691148909627707,-4.77128424279489,1.83054996894209e-06,5.71596491889347e-06,"NDUFA10","4705","NADH:ubiquinone oxidoreductase subunit A10"
"ENSG00000173715",79.861525234657,-0.981408262999732,0.205697437002786,-4.77112538347494,1.83199450079976e-06,5.71926510046542e-06,"C11orf80","79703","chromosome 11 open reading frame 80"
"ENSG00000177432",222.823146587073,-0.58614043189455,0.122875957055328,-4.77017999241808,1.84061376620152e-06,5.74495779702502e-06,"NAP1L5","266812","nucleosome assembly protein 1 like 5"
"ENSG00000116183",15.6925593685169,-2.6088366857597,0.546969415246377,-4.76962077410595,1.84573056656164e-06,5.75970997864856e-06,"PAPPA2","60676","pappalysin 2"
"ENSG00000204310",1198.47408526759,0.283914857665628,0.0595319130736757,4.76912034246672,1.850321059428e-06,5.77281389528457e-06,"AGPAT1","10554","1-acylglycerol-3-phosphate O-acyltransferase 1"
"ENSG00000081019",278.343739141751,0.533562012150326,0.111904015983925,4.76803274180057,1.86033555102782e-06,5.80283101899882e-06,"RSBN1","54665","round spermatid basic protein 1"
"ENSG00000132953",641.978819512623,-0.369829355318388,0.0775659133869641,-4.76793657380617,1.86122355566843e-06,5.8043737772843e-06,"XPO4","64328","exportin 4"
"ENSG00000112699",199.624327673351,-0.621751097046288,0.130443559786023,-4.76643766902862,1.87511703207894e-06,5.84646591109312e-06,"GMDS","2762","GDP-mannose 4,6-dehydratase"
"ENSG00000108256",2138.46646827234,0.269500685415464,0.0565472593686954,4.76593717227364,1.87977833032909e-06,5.85976114212453e-06,"NUFIP2","57532","nuclear FMR1 interacting protein 2"
"ENSG00000179409",430.436069034688,-0.456733752247584,0.0958380678367286,-4.76568197332279,1.88215936941595e-06,5.86594409302131e-06,"GEMIN4","50628","gem nuclear organelle associated protein 4"
"ENSG00000116698",1315.19391808134,-0.298380913600295,0.0626356904501111,-4.76375228653308,1.90025762601347e-06,5.92109841905021e-06,"SMG7","9887","SMG7 nonsense mediated mRNA decay factor"
"ENSG00000234745",3315.27690273071,0.225964897950071,0.0474371226178364,4.76346130372393,1.90300117777395e-06,5.92839513869867e-06,"HLA-B","3106","major histocompatibility complex, class I, B"
"ENSG00000198001",311.78795187298,-0.50584238929764,0.106204070429008,-4.76292845701964,1.90803502839512e-06,5.94282221003624e-06,"IRAK4","51135","interleukin 1 receptor associated kinase 4"
"ENSG00000272391",686.530071234009,-0.361311877543767,0.0758856024304313,-4.7612704646445,1.92378019614551e-06,5.99059793455697e-06,"POM121C","100101267","POM121 transmembrane nucleoporin C"
"ENSG00000084090",2333.05832464298,0.23641368519644,0.0496551378793097,4.76111224927137,1.9252891998067e-06,5.99403183244313e-06,"STARD7","56910","StAR related lipid transfer domain containing 7"
"ENSG00000124212",35.6452157145129,-1.54689248172347,0.324951803332524,-4.7603751259707,1.93233463112069e-06,6.01469728851363e-06,"PTGIS","5740","prostaglandin I2 synthase"
"ENSG00000231925",3150.62386739265,0.220602593540647,0.0463425575515656,4.76025936408844,1.93344333221405e-06,6.01687891235732e-06,"TAPBP","6892","TAP binding protein"
"ENSG00000149657",542.303872065486,-0.400708345091684,0.0842016880295719,-4.75891106780371,1.94640163747802e-06,6.05592782778377e-06,"LSM14B","149986","LSM family member 14B"
"ENSG00000101639",343.572090447493,-0.476328522194371,0.100101974589322,-4.75843282960754,1.95101793832363e-06,6.06901089226795e-06,"CEP192","55125","centrosomal protein 192"
"ENSG00000185338",58.6366000448917,-1.26579511647081,0.266021784917029,-4.75823856630994,1.95289611057304e-06,6.07357276884374e-06,"SOCS1","8651","suppressor of cytokine signaling 1"
"ENSG00000111678",282.774640379103,0.529793094274133,0.111365607475579,4.75724154237034,1.96256288212494e-06,6.10235042420893e-06,"C12orf57","113246","chromosome 12 open reading frame 57"
"ENSG00000106330",234.968062177631,0.572922388015419,0.12043654385428,4.75704773385572,1.9644473058157e-06,6.10692278761162e-06,"MOSPD3","64598","motile sperm domain containing 3"
"ENSG00000168291",836.437125422147,-0.334153325678394,0.0702546987329629,-4.75631284034831,1.97160856863597e-06,6.12789400076997e-06,"PDHB","5162","pyruvate dehydrogenase E1 subunit beta"
"ENSG00000167740",233.334483834497,0.587912639180765,0.123608412592733,4.75625102571157,1.97221207131056e-06,6.12847870684835e-06,"CYB5D2","124936","cytochrome b5 domain containing 2"
"ENSG00000116212",509.787045147747,-0.411715136122716,0.0865799832282939,-4.75531549870027,1.9813674131367e-06,6.15563167265084e-06,"LRRC42","115353","leucine rich repeat containing 42"
"ENSG00000122779",365.374387593538,0.467349787982413,0.0983377849176083,4.75249456121042,2.00922176244093e-06,6.24085429116916e-06,"TRIM24","8805","tripartite motif containing 24"
"ENSG00000079156",271.945278050366,0.564998407468227,0.118938418310046,4.75034404775253,2.03070853015872e-06,6.30626681834598e-06,"OSBPL6","114880","oxysterol binding protein like 6"
"ENSG00000187514",7776.34991314127,0.217906439936556,0.0459081907986674,4.74656997249566,2.06895171585721e-06,6.42367710769303e-06,"PTMA","5757","prothymosin alpha"
"ENSG00000143222",879.359535202374,0.325684399217344,0.0686195398671752,4.74623408795456,2.07238860033003e-06,6.43299419509137e-06,"UFC1","51506","ubiquitin-fold modifier conjugating enzyme 1"
"ENSG00000064042",59.1291723621511,1.17786038228428,0.248263632225014,4.74439357761722,2.09131889340376e-06,6.49039102929724e-06,"LIMCH1","22998","LIM and calponin homology domains 1"
"ENSG00000095002",351.109318711169,-0.475429424858914,0.100210046136847,-4.74432896887071,2.09198642522413e-06,6.49109731183108e-06,"MSH2","4436","mutS homolog 2"
"ENSG00000138650",216.203560329829,-0.605082119522367,0.127555599329177,-4.74367352514927,2.09876999065889e-06,6.51077637556377e-06,"PCDH10","57575","protocadherin 10"
"ENSG00000115268",3347.1825616755,-0.217708241051156,0.0459062289382062,-4.74245535054099,2.11143374493783e-06,6.54868477460852e-06,"RPS15","6209","ribosomal protein S15"
"ENSG00000111328",2922.25976104964,0.222009200311174,0.0468256392892598,4.74118888029992,2.12467736388098e-06,6.58837533137873e-06,"CDK2AP1","8099","cyclin dependent kinase 2 associated protein 1"
"ENSG00000141510",796.303459621212,-0.335083507248897,0.0707047128490682,-4.7391962112086,2.14567657904613e-06,6.65209334886459e-06,"TP53","7157","tumor protein p53"
"ENSG00000114933",220.187960661006,0.622296297120127,0.131310844014617,4.73910819620391,2.14660868334317e-06,6.65358498194226e-06,"INO80D","54891","INO80 complex subunit D"
"ENSG00000157823",276.689981198467,0.549397330956344,0.115950966317878,4.73818673878212,2.15639055992816e-06,6.6825008026003e-06,"AP3S2","10239","adaptor related protein complex 3 subunit sigma 2"
"ENSG00000115159",737.186689974721,-0.343014750411323,0.0724470809699099,-4.7346938733638,2.1938597557463e-06,6.79718749186916e-06,"GPD2","2820","glycerol-3-phosphate dehydrogenase 2"
"ENSG00000087111",1552.32867330444,0.280881729452222,0.0593416743416133,4.73329633126401,2.20902613647456e-06,6.84274020943641e-06,"PIGS","94005","phosphatidylinositol glycan anchor biosynthesis class S"
"ENSG00000166965",95.2768184835116,-0.895253127468451,0.189209091052451,-4.73155450665041,2.22806971442688e-06,6.90028139518349e-06,"RCCD1","91433","RCC1 domain containing 1"
"ENSG00000152944",333.839206257549,-0.501394183598186,0.105972738387297,-4.73135064006505,2.23030889061034e-06,6.90576649990871e-06,"MED21","9412","mediator complex subunit 21"
"ENSG00000107331",1189.98832695114,0.291336099466317,0.0616119535559312,4.72856455041379,2.2611274086836e-06,6.99972173472889e-06,"ABCA2","20","ATP binding cassette subfamily A member 2"
"ENSG00000112658",1312.57244559878,-0.275947002832218,0.0583712828569483,-4.72744454680715,2.27363128524458e-06,7.03695321638317e-06,"SRF","6722","serum response factor"
"ENSG00000000457",84.5774256485737,-0.945716212391563,0.200061402592561,-4.72712977184099,2.27715741210362e-06,7.04638851891293e-06,"SCYL3","57147","SCY1 like pseudokinase 3"
"ENSG00000118855",1500.8809312046,0.272271661033738,0.0576208732342036,4.72522622014201,2.2985932600507e-06,7.11122771205453e-06,"MFSD1","64747","major facilitator superfamily domain containing 1"
"ENSG00000146833",396.193967782325,-0.456235715780692,0.0965848327406023,-4.7236786857208,2.31616266108258e-06,7.16408048251832e-06,"TRIM4","89122","tripartite motif containing 4"
"ENSG00000198937",123.936486730149,-0.784289996605684,0.1660856528233,-4.72220196792132,2.33304824774567e-06,7.21479644670709e-06,"CCDC167","154467","coiled-coil domain containing 167"
"ENSG00000145348",396.871897312286,0.450426792037908,0.0953989379396199,4.72150740632975,2.34103104876069e-06,7.23796565243402e-06,"TBCK","93627","TBC1 domain containing kinase"
"ENSG00000101493",943.703688255571,0.333072189875219,0.070563117679577,4.7202022930404,2.35610209309195e-06,7.28303588549732e-06,"ZNF516","9658","zinc finger protein 516"
"ENSG00000141934",73.0669428521327,1.00783630712709,0.213527044349069,4.71994688166763,2.35906238357878e-06,7.29065907149588e-06,"PLPP2","8612","phospholipid phosphatase 2"
"ENSG00000239789",47.4910880005213,-1.30979539018608,0.277537409375,-4.71934717966731,2.36602714298793e-06,7.31065224453274e-06,"MRPS17","51373","mitochondrial ribosomal protein S17"
"ENSG00000131507",1538.72739828515,0.266238247998719,0.0564223615086464,4.71866545248942,2.37396849530681e-06,7.33365393210986e-06,"NDFIP1","80762","Nedd4 family interacting protein 1"
"ENSG00000133121",1170.52998183093,0.298839594821457,0.0633512852062478,4.71718282981234,2.39132781725526e-06,7.38573385300066e-06,"STARD13","90627","StAR related lipid transfer domain containing 13"
"ENSG00000078747",1581.86201973631,0.26228085933417,0.0556061458728113,4.71676026484714,2.39629770371158e-06,7.39953460036849e-06,"ITCH","83737","itchy E3 ubiquitin protein ligase"
"ENSG00000100528",1823.08564717627,0.262780755488935,0.0557233454366381,4.71581082273206,2.40750051353324e-06,7.43257220687789e-06,"CNIH1","10175","cornichon family AMPA receptor auxiliary protein 1"
"ENSG00000120539",178.438941943266,-0.655367976890732,0.139003192247885,-4.71476925308315,2.4198482028721e-06,7.4691297876935e-06,"MASTL","84930","microtubule associated serine/threonine kinase like"
"ENSG00000175970",746.994991776289,-0.357532196985279,0.0758537831039726,-4.71343922946085,2.43570388728389e-06,7.51649762664434e-06,"UNC119B","84747","unc-119 lipid binding chaperone B"
"ENSG00000145730",3067.44456262729,-0.229199070643486,0.0486313007646405,-4.71299486215133,2.44102354059728e-06,7.531338627765e-06,"PAM","5066","peptidylglycine alpha-amidating monooxygenase"
"ENSG00000197283",344.600295024633,0.476052208616949,0.10105727775769,4.71071672599773,2.4684714199525e-06,7.61443180639329e-06,"SYNGAP1","8831","synaptic Ras GTPase activating protein 1"
"ENSG00000204178",584.627772269159,0.372305729013399,0.0790499176449689,4.70975479930931,2.48014983784206e-06,7.64885675324451e-06,"MACO1","55219","macoilin 1"
"ENSG00000106263",3877.21323657439,-0.203700553159276,0.0432622692907236,-4.70850365685635,2.49541889907336e-06,7.69433864930582e-06,"EIF3B","8662","eukaryotic translation initiation factor 3 subunit B"
"ENSG00000088247",3077.85861165185,-0.218921322624527,0.0464977149758879,-4.70821679598776,2.49893247150905e-06,7.70356240799091e-06,"KHSRP","8570","KH-type splicing regulatory protein"
"ENSG00000138686",343.494137451569,-0.490439797246719,0.104253062377889,-4.70432029582986,2.54713104987329e-06,7.85050585122843e-06,"BBS7","55212","Bardet-Biedl syndrome 7"
"ENSG00000204438",269.655041668455,0.556546538997054,0.118328188689014,4.70341467374058,2.55846046089925e-06,7.88377728490131e-06,"GPANK1","7918","G-patch domain and ankyrin repeats 1"
"ENSG00000120278",28.2967657330311,1.69458240378524,0.360306544614413,4.70316853555552,2.56154802087344e-06,7.89164324492937e-06,"PLEKHG1","57480","pleckstrin homology and RhoGEF domain containing G1"
"ENSG00000168701",475.309705377938,0.411431018096672,0.087494861938639,4.70234490323801,2.57190570172746e-06,7.92189910715802e-06,"TMEM208","29100","transmembrane protein 208"
"ENSG00000164885",244.556931108582,-0.551900321808464,0.117380102618964,-4.70182176957219,2.57850529038444e-06,7.94056920357589e-06,"CDK5","1020","cyclin dependent kinase 5"
"ENSG00000135387",7618.14203237923,0.191442030527947,0.0407204880701284,4.70136876056711,2.58423335146202e-06,7.95654817768585e-06,"CAPRIN1","4076","cell cycle associated protein 1"
"ENSG00000226887",11.9943138057467,3.40217383826376,0.723670973981213,4.70127165602206,2.58546277607579e-06,7.95867260551268e-06,"ERVMER34-1","100288413","endogenous retrovirus group MER34 member 1, envelope"
"ENSG00000215252",79.4738090700349,1.01694371146552,0.216351965457606,4.70041355674573,2.59635145662716e-06,7.99052344411287e-06,"GOLGA8B","440270","golgin A8 family member B"
"ENSG00000178567",749.824524027557,0.34621120678056,0.0737217383119735,4.6961888678679,2.6506047314633e-06,8.15579190990813e-06,"EPM2AIP1","9852","EPM2A interacting protein 1"
"ENSG00000140612",1746.49582062544,-0.253528448893419,0.0540299722887423,-4.69236681334083,2.70062347967493e-06,8.30796472458796e-06,"SEC11A","23478","SEC11 homolog A, signal peptidase complex subunit"
"ENSG00000186806",44.5863080179187,1.3625270352535,0.290476161910424,4.69066730396167,2.72315454835492e-06,8.37553099988086e-06,"VSIG10L","147645","V-set and immunoglobulin domain containing 10 like"
"ENSG00000082269",173.991947810192,0.66862775415084,0.142567899084965,4.68988992923551,2.73352053790402e-06,8.40566111217922e-06,"FAM135A","57579","family with sequence similarity 135 member A"
"ENSG00000163155",149.237238830209,0.702232568188449,0.149752617229309,4.68928410855853,2.74162516441773e-06,8.42882635461955e-06,"LYSMD1","388695","LysM domain containing 1"
"ENSG00000165626",84.4005495357677,-0.956469577425951,0.203977106185946,-4.68910259249403,2.74405795983899e-06,8.43454815405509e-06,"BEND7","222389","BEN domain containing 7"
"ENSG00000004534",858.833733956905,0.326455984390367,0.069655757523909,4.68670496158645,2.77638759950952e-06,8.5321438540228e-06,"RBM6","10180","RNA binding motif protein 6"
"ENSG00000105186",448.900863983809,-0.422203317884315,0.0901236792923032,-4.68471018049495,2.80356346482546e-06,8.61386408996977e-06,"ANKRD27","84079","ankyrin repeat domain 27"
"ENSG00000198886",99858.9116536701,0.185282912860327,0.0395578988456571,4.68384111055153,2.81548288518683e-06,8.64868509016166e-06,"ND4","4538","NADH dehydrogenase subunit 4"
"ENSG00000102554",123.111740801249,-0.767523785088543,0.163869306815635,-4.68375560990238,2.81665816277081e-06,8.6504942825813e-06,"KLF5","688","Kruppel like factor 5"
"ENSG00000126012",3043.91948733405,0.213706490156876,0.0456280257301019,4.68366725794776,2.81787312848435e-06,8.65242458640128e-06,"KDM5C","8242","lysine demethylase 5C"
"ENSG00000109511",12.898715568313,3.21938954285993,0.687544763433892,4.68244354997474,2.83475266657514e-06,8.70244295519134e-06,"ANXA10","11199","annexin A10"
"ENSG00000198960",194.333950627107,-0.621139042456469,0.132694061732982,-4.68098597890821,2.85498467420531e-06,8.762730160854e-06,"ARMCX6","54470","armadillo repeat containing X-linked 6"
"ENSG00000188846",6679.28087429271,-0.179583900854109,0.0383698949915249,-4.6803333940261,2.86408780106408e-06,8.7888418088393e-06,"RPL14","9045","ribosomal protein L14"
"ENSG00000158042",828.421002813774,-0.319574513370509,0.0683299952655387,-4.67692866256764,2.91203503989487e-06,8.93411623593449e-06,"MRPL17","63875","mitochondrial ribosomal protein L17"
"ENSG00000137936",746.590334072309,-0.373726897069757,0.0799164613393612,-4.6764695383939,2.91855930015007e-06,8.95227108407779e-06,"BCAR3","8412","BCAR3 adaptor protein, NSP family member"
"ENSG00000163320",1559.43247198266,0.270671154050618,0.0579364065816653,4.6718664484151,2.984750148306e-06,9.15339922845701e-06,"CGGBP1","8545","CGG triplet repeat binding protein 1"
"ENSG00000076351",55.0041067798012,-1.17591866955873,0.251766029559645,-4.67068043935669,3.00203648788987e-06,9.20449840862991e-06,"SLC46A1","113235","solute carrier family 46 member 1"
"ENSG00000159335",4749.91652053098,-0.205137365121944,0.0439235509553721,-4.67032743619409,3.00720010608356e-06,9.21841478602884e-06,"PTMS","5763","parathymosin"
"ENSG00000197363",107.133955025944,0.841335932458787,0.180261058327786,4.66731938813377,3.05154787507492e-06,9.35241739693715e-06,"ZNF517","340385","zinc finger protein 517"
"ENSG00000152102",3540.13881495748,0.206542589600613,0.0442562713948347,4.6669677108117,3.05677344377608e-06,9.36648710061731e-06,"FAM168B","130074","family with sequence similarity 168 member B"
"ENSG00000152056",48.7644746950865,-1.21770755711752,0.260940589993581,-4.66660843047637,3.06212084960784e-06,9.38092421410176e-06,"AP1S3","130340","adaptor related protein complex 1 subunit sigma 3"
"ENSG00000074201",864.739246497643,0.317442712254381,0.0680275634687503,4.66638368431649,3.06547045595377e-06,9.389236268869e-06,"CLNS1A","1207","chloride nucleotide-sensitive channel 1A"
"ENSG00000100300",1763.98013810273,-0.265056445734529,0.0568248604736057,-4.66444516582041,3.09450831890796e-06,9.47492797808631e-06,"TSPO","706","translocator protein"
"ENSG00000165506",183.931619474554,0.641734569640359,0.137580482385976,4.66443029208169,3.09473213544787e-06,9.47492797808631e-06,"DNAAF2","55172","dynein axonemal assembly factor 2"
"ENSG00000039650",337.635186140529,0.48184036968782,0.103311014502516,4.6639786861844,3.10153519357267e-06,9.49378635808531e-06,"PNKP","11284","polynucleotide kinase 3'-phosphatase"
